"category","region","sex_group","row_id","relation","quintile","percentage","area_type","province"
"Contributing Family Worker","PUNJAB URBAN","Female",6,"Head","q2",0,"Urban","Punjab"
"Contributing Family Worker","PUNJAB URBAN","Female",6,"Head","q3",0,"Urban","Punjab"
"Contributing Family Worker","PUNJAB URBAN","Female",6,"Head","q4",1.14623219961459,"Urban","Punjab"
"Contributing Family Worker","PUNJAB URBAN","Female",6,"Head","q5",0.470194932477122,"Urban","Punjab"
"Employee","PUNJAB URBAN","Female",7,"Head","total",4.24035499644573,"Urban","Punjab"
"Employee","PUNJAB URBAN","Female",7,"Head","q1",0,"Urban","Punjab"
"Employee","PUNJAB URBAN","Female",7,"Head","q2",2.44331821819152,"Urban","Punjab"
"Employee","PUNJAB URBAN","Female",7,"Head","q3",2.29251385060451,"Urban","Punjab"
"Employee","PUNJAB URBAN","Female",7,"Head","q4",4.1920064068874,"Urban","Punjab"
"Employee","PUNJAB URBAN","Female",7,"Head","q5",5.89367100785262,"Urban","Punjab"
"Not Economically Active","PUNJAB URBAN","Female",8,"Other","total",3.97486159877647,"Urban","Punjab"
"Not Economically Active","PUNJAB URBAN","Female",8,"Other","q1",3.36484983314794,"Urban","Punjab"
"Not Economically Active","PUNJAB URBAN","Female",8,"Other","q2",0,"Urban","Punjab"
"Not Economically Active","PUNJAB URBAN","Female",8,"Other","q3",2.442618924156,"Urban","Punjab"
"Not Economically Active","PUNJAB URBAN","Female",8,"Other","q4",3.14087644217534,"Urban","Punjab"
"Not Economically Active","PUNJAB URBAN","Female",8,"Other","q5",5.99829238669024,"Urban","Punjab"
"Employer","PUNJAB URBAN","Female",10,"Other","total",1.3333907761239,"Urban","Punjab"
"Employer","PUNJAB URBAN","Female",10,"Other","q1",0,"Urban","Punjab"
"Employer","PUNJAB URBAN","Female",10,"Other","q2",1.29101093624967,"Urban","Punjab"
"Employer","PUNJAB URBAN","Female",10,"Other","q3",0.605878660516907,"Urban","Punjab"
"Employer","PUNJAB URBAN","Female",10,"Other","q4",0.555597267062092,"Urban","Punjab"
"Employer","PUNJAB URBAN","Female",10,"Other","q5",2.15255480596943,"Urban","Punjab"
"Self Employed","PUNJAB URBAN","Female",11,"Other","total",11.0796372487775,"Urban","Punjab"
"Self Employed","PUNJAB URBAN","Female",11,"Other","q1",9.20467185761958,"Urban","Punjab"
"Self Employed","PUNJAB URBAN","Female",11,"Other","q2",20.4641237663377,"Urban","Punjab"
"Self Employed","PUNJAB URBAN","Female",11,"Other","q3",16.724434376791,"Urban","Punjab"
"Self Employed","PUNJAB URBAN","Female",11,"Other","q4",9.11980378907325,"Urban","Punjab"
"Self Employed","PUNJAB URBAN","Female",11,"Other","q5",7.57963851509795,"Urban","Punjab"
"Contributing Family Worker","PUNJAB URBAN","Female",12,"Other","total",5.14507894793529,"Urban","Punjab"
"Contributing Family Worker","PUNJAB URBAN","Female",12,"Other","q1",0,"Urban","Punjab"
"Contributing Family Worker","PUNJAB URBAN","Female",12,"Other","q2",20.7522005868231,"Urban","Punjab"
"Contributing Family Worker","PUNJAB URBAN","Female",12,"Other","q3",8.39496738626129,"Urban","Punjab"
"Contributing Family Worker","PUNJAB URBAN","Female",12,"Other","q4",4.39972970943765,"Urban","Punjab"
"Contributing Family Worker","PUNJAB URBAN","Female",12,"Other","q5",0.998112005002586,"Urban","Punjab"
"Employee","PUNJAB URBAN","Female",13,"Other","total",61.474376925231,"Urban","Punjab"
"Employee","PUNJAB URBAN","Female",13,"Other","q1",74.7914349276975,"Urban","Punjab"
"Employee","PUNJAB URBAN","Female",13,"Other","q2",42.9501200320085,"Urban","Punjab"
"Employee","PUNJAB URBAN","Female",13,"Other","q3",57.2391583199149,"Urban","Punjab"
"Employee","PUNJAB URBAN","Female",13,"Other","q4",63.7735565733163,"Urban","Punjab"
"Employee","PUNJAB URBAN","Female",13,"Other","q5",65.2596895029883,"Urban","Punjab"
"Not Economically Active","PUNJAB URBAN","Female",14,"Other","total",11.1011782952416,"Urban","Punjab"
"Not Economically Active","PUNJAB URBAN","Female",14,"Other","q1",12.639043381535,"Urban","Punjab"
"Not Economically Active","PUNJAB URBAN","Female",14,"Other","q2",9.94398506268338,"Urban","Punjab"
"Not Economically Active","PUNJAB URBAN","Female",14,"Other","q3",12.3004284817554,"Urban","Punjab"
"Not Economically Active","PUNJAB URBAN","Female",14,"Other","q4",10.2560252271192,"Urban","Punjab"
"Not Economically Active","PUNJAB URBAN","Female",14,"Other","q5",11.1079043255529,"Urban","Punjab"
"Employer","PUNJAB RURAL","Both Sexes",4,"Head","total",0.577554921524796,"Rural","Punjab"
"Employer","PUNJAB RURAL","Both Sexes",4,"Head","q1",0.14132937994036,"Rural","Punjab"
"Employer","PUNJAB RURAL","Both Sexes",4,"Head","q2",0.658846242304154,"Rural","Punjab"
"Employer","PUNJAB RURAL","Both Sexes",4,"Head","q3",0.634272703925403,"Rural","Punjab"
"Employer","PUNJAB RURAL","Both Sexes",4,"Head","q4",0.427373454277314,"Rural","Punjab"
"Employer","PUNJAB RURAL","Both Sexes",4,"Head","q5",1.21415643054703,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Both Sexes",5,"Head","total",17.6928647878647,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Both Sexes",5,"Head","q1",13.339608092672,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Both Sexes",5,"Head","q2",17.3979194678367,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Both Sexes",5,"Head","q3",17.4977528200873,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Both Sexes",5,"Head","q4",21.0800664606318,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Both Sexes",5,"Head","q5",20.1758748866623,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Both Sexes",6,"Head","total",0.726248232022,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Both Sexes",6,"Head","q1",0.141844911810909,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Both Sexes",6,"Head","q2",0.804027935036445,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Both Sexes",6,"Head","q3",1.09741401450048,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Both Sexes",6,"Head","q4",1.17428053265938,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Both Sexes",6,"Head","q5",0.0912418148202776,"Rural","Punjab"
"Employee","PUNJAB RURAL","Both Sexes",7,"Head","total",27.5182256919862,"Rural","Punjab"
"Employee","PUNJAB RURAL","Both Sexes",7,"Head","q1",31.4562817926663,"Rural","Punjab"
"Employee","PUNJAB RURAL","Both Sexes",7,"Head","q2",27.4407773689052,"Rural","Punjab"
"Employee","PUNJAB RURAL","Both Sexes",7,"Head","q3",28.3531751911338,"Rural","Punjab"
"Employee","PUNJAB RURAL","Both Sexes",7,"Head","q4",25.501573310048,"Rural","Punjab"
"Employee","PUNJAB RURAL","Both Sexes",7,"Head","q5",23.142034235118,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Both Sexes",8,"Other","total",3.78657663727627,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Both Sexes",8,"Other","q1",1.22239971248051,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Both Sexes",8,"Other","q2",2.36354247753167,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Both Sexes",8,"Other","q3",3.59758687449377,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Both Sexes",8,"Other","q4",4.99606211160869,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Both Sexes",8,"Other","q5",9.18695310650938,"Rural","Punjab"
"Employer","PUNJAB RURAL","Both Sexes",10,"Other","total",0.288663432150054,"Rural","Punjab"
"Employer","PUNJAB RURAL","Both Sexes",10,"Other","q1",0.0666509061209099,"Rural","Punjab"
"Employer","PUNJAB RURAL","Both Sexes",10,"Other","q2",0,"Rural","Punjab"
"Employer","PUNJAB RURAL","Both Sexes",10,"Other","q3",0.194282285307888,"Rural","Punjab"
"Employer","PUNJAB RURAL","Both Sexes",10,"Other","q4",0.825886283231239,"Rural","Punjab"
"Employer","PUNJAB RURAL","Both Sexes",10,"Other","q5",0.572948288301267,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Both Sexes",11,"Other","total",8.26409539747737,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Both Sexes",11,"Other","q1",8.77287948853347,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Both Sexes",11,"Other","q2",6.78013985209822,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Both Sexes",11,"Other","q3",9.1512080444102,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Both Sexes",11,"Other","q4",7.94545563250902,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Both Sexes",11,"Other","q5",9.39390509250525,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Both Sexes",12,"Other","total",12.5025674254748,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Both Sexes",12,"Other","q1",12.5730858485765,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Both Sexes",12,"Other","q2",15.0336029828038,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Both Sexes",12,"Other","q3",11.279546711709,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Both Sexes",12,"Other","q4",12.1215364481649,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Both Sexes",12,"Other","q5",10.0139606836962,"Rural","Punjab"
"Employee","PUNJAB RURAL","Both Sexes",13,"Other","total",27.5296285532206,"Rural","Punjab"
"Employee","PUNJAB RURAL","Both Sexes",13,"Other","q1",31.6290586167102,"Rural","Punjab"
"Employee","PUNJAB RURAL","Both Sexes",13,"Other","q2",29.2041876017267,"Rural","Punjab"
"Employee","PUNJAB RURAL","Both Sexes",13,"Other","q3",27.1471680594243,"Rural","Punjab"
"Employee","PUNJAB RURAL","Both Sexes",13,"Other","q4",24.7106002641006,"Rural","Punjab"
"Employee","PUNJAB RURAL","Both Sexes",13,"Other","q5",22.7771813139507,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Both Sexes",14,"Other","total",1.11357492100312,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Both Sexes",14,"Other","q1",0.657008545308991,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Both Sexes",14,"Other","q2",0.317011358007218,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Both Sexes",14,"Other","q3",1.04746982358403,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Both Sexes",14,"Other","q4",1.21723931511005,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Both Sexes",14,"Other","q5",3.43162980977568,"Rural","Punjab"
"Employer","PUNJAB RURAL","Male",4,"Head","total",0.663954916609098,"Rural","Punjab"
"Employer","PUNJAB RURAL","Male",4,"Head","q1",0.159867107863229,"Rural","Punjab"
"Employer","PUNJAB RURAL","Male",4,"Head","q2",0.754825735142753,"Rural","Punjab"
"Employer","PUNJAB RURAL","Male",4,"Head","q3",0.715526379202516,"Rural","Punjab"
"Employer","PUNJAB RURAL","Male",4,"Head","q4",0.496841324841551,"Rural","Punjab"
"Employer","PUNJAB RURAL","Male",4,"Head","q5",1.46986357495626,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Male",5,"Head","total",19.6798891791734,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Male",5,"Head","q1",14.706774233321,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Male",5,"Head","q2",19.2123640164051,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Male",5,"Head","q3",19.2393301324775,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Male",5,"Head","q4",23.5307998716279,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Male",5,"Head","q5",23.6285518127256,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Male",6,"Head","total",0.107556763885047,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Male",6,"Head","q1",0,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Male",6,"Head","q2",0.249813938021567,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Male",6,"Head","q3",0.125011665433961,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Male",6,"Head","q4",0.0707934530214646,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Male",6,"Head","q5",0,"Rural","Punjab"
"Employee","PUNJAB RURAL","Male",7,"Head","total",31.317747324845,"Rural","Punjab"
"Employee","PUNJAB RURAL","Male",7,"Head","q1",35.4813341197562,"Rural","Punjab"
"Employee","PUNJAB RURAL","Male",7,"Head","q2",31.2556887460214,"Rural","Punjab"
"Employee","PUNJAB RURAL","Male",7,"Head","q3",31.8517187536999,"Rural","Punjab"
"Employee","PUNJAB RURAL","Male",7,"Head","q4",29.2749377446665,"Rural","Punjab"
"Employee","PUNJAB RURAL","Male",7,"Head","q5",26.7694007042721,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Male",8,"Other","total",4.14671961701665,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Male",8,"Other","q1",1.38273801788112,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Male",8,"Other","q2",2.70785894126776,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Male",8,"Other","q3",3.97404771754467,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Male",8,"Other","q4",5.24266279490836,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Male",8,"Other","q5",10.4588842380351,"Rural","Punjab"
"Employer","PUNJAB RURAL","Male",10,"Other","total",0.194729521939351,"Rural","Punjab"
"Employer","PUNJAB RURAL","Male",10,"Other","q1",0.0753932947452956,"Rural","Punjab"
"Employer","PUNJAB RURAL","Male",10,"Other","q2",0,"Rural","Punjab"
"Employer","PUNJAB RURAL","Male",10,"Other","q3",0.113102476136353,"Rural","Punjab"
"Employer","PUNJAB RURAL","Male",10,"Other","q4",0.503362903544135,"Rural","Punjab"
"Employer","PUNJAB RURAL","Male",10,"Other","q5",0.482802914535025,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Male",11,"Other","total",8.04091679524102,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Male",11,"Other","q1",7.67270479484693,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Male",11,"Other","q2",6.70285506167757,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Male",11,"Other","q3",8.66459683563787,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Male",11,"Other","q4",8.54198094669296,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Male",11,"Other","q5",9.52871348526122,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Male",12,"Other","total",7.44039153021618,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Male",12,"Other","q1",6.62494626665733,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Male",12,"Other","q2",8.11654605627781,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Male",12,"Other","q3",6.35163726977308,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Male",12,"Other","q4",8.11567564413461,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Male",12,"Other","q5",8.3922995149824,"Rural","Punjab"
"Employee","PUNJAB RURAL","Male",13,"Other","total",27.9408024875041,"Rural","Punjab"
"Employee","PUNJAB RURAL","Male",13,"Other","q1",33.5497662391325,"Rural","Punjab"
"Employee","PUNJAB RURAL","Male",13,"Other","q2",30.7068454973001,"Rural","Punjab"
"Employee","PUNJAB RURAL","Male",13,"Other","q3",28.5096938015107,"Rural","Punjab"
"Employee","PUNJAB RURAL","Male",13,"Other","q4",23.7838542873373,"Rural","Punjab"
"Employee","PUNJAB RURAL","Male",13,"Other","q5",18.1514794144354,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Male",14,"Other","total",0.467291863570046,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Male",14,"Other","q1",0.346642540812348,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Male",14,"Other","q2",0.293202007885861,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Male",14,"Other","q3",0.455265324201562,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Male",14,"Other","q4",0.43891940873308,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Male",14,"Other","q5",1.11786592253006,"Rural","Punjab"
"Employer","PUNJAB RURAL","Female",4,"Head","total",NA,"Rural","Punjab"
"Employer","PUNJAB RURAL","Female",4,"Head","q1",NA,"Rural","Punjab"
"Employer","PUNJAB RURAL","Female",4,"Head","q2",NA,"Rural","Punjab"
"Employer","PUNJAB RURAL","Female",4,"Head","q3",NA,"Rural","Punjab"
"Employer","PUNJAB RURAL","Female",4,"Head","q4",NA,"Rural","Punjab"
"Employer","PUNJAB RURAL","Female",4,"Head","q5",NA,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Female",5,"Head","total",4.410274722085,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Female",5,"Head","q1",2.91649994601426,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Female",5,"Head","q2",4.94275912745171,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Female",5,"Head","q3",3.90340433397484,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Female",5,"Head","q4",6.00290352382209,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Female",5,"Head","q5",3.78176942642506,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Female",6,"Head","total",4.86199270723001,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Female",6,"Head","q1",1.22325324390755,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Female",6,"Head","q2",4.60796632941003,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Female",6,"Head","q3",8.6880647160518,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Female",6,"Head","q4",7.96304606044609,"Rural","Punjab"
"Contributing Family Worker","PUNJAB RURAL","Female",6,"Head","q5",0.524478971548002,"Rural","Punjab"
"Employee","PUNJAB RURAL","Female",7,"Head","total",2.11959135076164,"Rural","Punjab"
"Employee","PUNJAB RURAL","Female",7,"Head","q1",0.769773069374845,"Rural","Punjab"
"Employee","PUNJAB RURAL","Female",7,"Head","q2",1.25351641136904,"Rural","Punjab"
"Employee","PUNJAB RURAL","Female",7,"Head","q3",1.04326363745094,"Rural","Punjab"
"Employee","PUNJAB RURAL","Female",7,"Head","q4",2.28692094496503,"Rural","Punjab"
"Employee","PUNJAB RURAL","Female",7,"Head","q5",5.91846257993704,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Female",8,"Other","total",1.37914188917575,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Female",8,"Other","q1",0,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Female",8,"Other","q2",0,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Female",8,"Other","q3",0.658903349969012,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Female",8,"Other","q4",3.47842153886763,"Rural","Punjab"
"Not Economically Active","PUNJAB RURAL","Female",8,"Other","q5",3.14753107110699,"Rural","Punjab"
"Employer","PUNJAB RURAL","Female",10,"Other","total",0.916689577516625,"Rural","Punjab"
"Employer","PUNJAB RURAL","Female",10,"Other","q1",0,"Rural","Punjab"
"Employer","PUNJAB RURAL","Female",10,"Other","q2",0,"Rural","Punjab"
"Employer","PUNJAB RURAL","Female",10,"Other","q3",0.827978384490763,"Rural","Punjab"
"Employer","PUNJAB RURAL","Female",10,"Other","q4",2.810083146364,"Rural","Punjab"
"Employer","PUNJAB RURAL","Female",10,"Other","q5",1.00097929031028,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Female",11,"Other","total",9.75607886005834,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Female",11,"Other","q1",17.1598422346283,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Female",11,"Other","q2",7.31065728087377,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Female",11,"Other","q3",12.9497341553316,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Female",11,"Other","q4",4.27504289296555,"Rural","Punjab"
"Self Employed","PUNJAB RURAL","Female",11,"Other","q5",8.75380378702736,"Rural","Punjab"
